touch_id,customer_id,touch_date,channel,campaign_name,outcome
CT000251547,CUST008973,2023-05-28,Push,Cart Abandon Reminder,Ignored
CT000251548,CUST008973,2025-11-20,Push,Weekend Deal,Ignored
CT000251549,CUST008973,2024-09-27,Push,Cart Abandon Reminder,Ignored
CT000251550,CUST008973,2023-05-21,Social Ads,Cart Abandon Reminder,Ignored
CT000251551,CUST008973,2025-06-24,Email,Loyalty Bonus,Ignored
CT000251552,CUST008973,2023-06-02,Email,Health Bundle Offer,Ignored
CT000251553,CUST008973,2023-03-17,Social Ads,Subscribe & Save,Ignored
CT000251554,CUST008973,2024-06-16,Push,Seasonal Sale,Ignored
CT000251555,CUST008973,2024-03-19,Email,Cart Abandon Reminder,Ignored
CT000251556,CUST008973,2024-10-23,Push,Health Bundle Offer,Ignored
CT000251557,CUST008973,2024-04-03,Push,Subscribe & Save,Ignored
CT000251558,CUST008973,2025-04-05,Social Ads,Weekend Deal,Ignored
CT000251559,CUST008973,2024-12-07,Email,New Launch Promo,Clicked
CT000251560,CUST008973,2023-05-31,Social Ads,Seasonal Sale,Ignored
CT000251561,CUST008973,2025-08-08,Social Ads,Loyalty Bonus,Converted
CT000251562,CUST008973,2025-03-25,Push,Reactivation Offer,Ignored
CT000251563,CUST008973,2024-10-28,Social Ads,Weekend Deal,Ignored
CT000251564,CUST008973,2024-01-03,SMS,Reactivation Offer,Ignored
CT000251565,CUST008973,2023-07-11,Email,Health Bundle Offer,Ignored
CT000251566,CUST008973,2023-03-18,SMS,Subscribe & Save,Ignored
CT000251567,CUST008973,2024-03-02,Push,Loyalty Bonus,Ignored
CT000251568,CUST008973,2024-04-04,SMS,Health Bundle Offer,Ignored
CT000251569,CUST008973,2024-08-23,Push,Health Bundle Offer,Ignored
CT000251570,CUST008973,2023-03-20,Social Ads,New Launch Promo,Converted
CT000251571,CUST008973,2023-02-27,Email,Health Bundle Offer,Ignored
CT000251572,CUST008973,2025-09-17,WhatsApp,Subscribe & Save,Ignored
CT000251573,CUST008973,2023-10-15,Search Ads,New Launch Promo,Ignored
CT000251574,CUST008973,2023-03-09,SMS,New Launch Promo,Ignored
CT000251575,CUST008973,2023-05-11,Email,Cart Abandon Reminder,Ignored
CT000251576,CUST008973,2023-05-31,WhatsApp,New Launch Promo,Ignored
CT000251577,CUST008974,2024-01-13,Email,Cart Abandon Reminder,Ignored
CT000251578,CUST008974,2023-03-14,WhatsApp,Cart Abandon Reminder,Ignored
CT000251579,CUST008974,2026-02-01,Email,New Launch Promo,Ignored
CT000251580,CUST008974,2023-05-13,Email,Loyalty Bonus,Ignored
CT000251581,CUST008974,2023-03-21,Push,Loyalty Bonus,Ignored
CT000251582,CUST008974,2024-11-09,Search Ads,Reactivation Offer,Converted
CT000251583,CUST008974,2023-03-17,Push,Cart Abandon Reminder,Ignored
CT000251584,CUST008974,2024-01-31,Email,Subscribe & Save,Converted
CT000251585,CUST008974,2023-06-12,Search Ads,Reactivation Offer,Ignored
CT000251586,CUST008974,2024-02-01,Push,Cart Abandon Reminder,Ignored
CT000251587,CUST008974,2024-06-12,SMS,Seasonal Sale,Ignored
CT000251588,CUST008974,2023-12-31,Social Ads,Health Bundle Offer,Ignored
CT000251589,CUST008974,2024-01-21,Push,Subscribe & Save,Ignored
CT000251590,CUST008974,2025-04-05,Email,Reactivation Offer,Ignored
CT000251591,CUST008974,2024-01-26,Push,Weekend Deal,Ignored
CT000251592,CUST008974,2023-03-10,SMS,Weekend Deal,Ignored
CT000251593,CUST008974,2024-01-17,Email,Subscribe & Save,Ignored
CT000251594,CUST008975,2024-12-28,SMS,Subscribe & Save,Ignored
CT000251595,CUST008975,2025-08-26,WhatsApp,Weekend Deal,Ignored
CT000251596,CUST008975,2025-12-09,SMS,Seasonal Sale,Ignored
CT000251597,CUST008975,2023-05-09,Search Ads,Health Bundle Offer,Ignored
CT000251598,CUST008975,2023-06-02,Email,Reactivation Offer,Ignored
CT000251599,CUST008975,2024-10-15,Email,Weekend Deal,Ignored
CT000251600,CUST008975,2023-09-21,Email,Loyalty Bonus,Ignored
CT000251601,CUST008975,2024-01-15,SMS,Loyalty Bonus,Ignored
CT000251602,CUST008975,2024-02-03,Email,Health Bundle Offer,Ignored
CT000251603,CUST008975,2023-05-08,Search Ads,Cart Abandon Reminder,Converted
CT000251604,CUST008975,2024-02-03,Social Ads,New Launch Promo,Ignored
CT000251605,CUST008975,2023-09-06,SMS,Reactivation Offer,Clicked
CT000251606,CUST008975,2025-12-23,Push,Reactivation Offer,Ignored
CT000251607,CUST008975,2023-05-02,Social Ads,Cart Abandon Reminder,Ignored
CT000251608,CUST008975,2024-08-16,Social Ads,Reactivation Offer,Ignored
CT000251609,CUST008975,2024-01-29,Push,Seasonal Sale,Converted
CT000251610,CUST008975,2023-10-30,Email,Health Bundle Offer,Ignored
CT000251611,CUST008975,2024-01-16,Email,Health Bundle Offer,Ignored
CT000251612,CUST008975,2023-08-22,Email,Cart Abandon Reminder,Ignored
CT000251613,CUST008975,2024-01-13,SMS,Loyalty Bonus,Converted
CT000251614,CUST008975,2024-02-01,Email,New Launch Promo,Ignored
CT000251615,CUST008976,2023-08-15,Email,Cart Abandon Reminder,Ignored
CT000251616,CUST008976,2023-05-18,Push,New Launch Promo,Ignored
CT000251617,CUST008976,2023-03-02,Social Ads,Loyalty Bonus,Ignored
CT000251618,CUST008976,2023-05-25,Email,New Launch Promo,Ignored
CT000251619,CUST008976,2023-03-07,WhatsApp,Reactivation Offer,Ignored
CT000251620,CUST008976,2023-08-02,SMS,Seasonal Sale,Ignored
CT000251621,CUST008976,2023-05-27,Email,Reactivation Offer,Ignored
CT000251622,CUST008976,2026-01-21,Push,Weekend Deal,Ignored
CT000251623,CUST008976,2024-01-27,Push,Health Bundle Offer,Ignored
CT000251624,CUST008976,2025-06-20,Email,Reactivation Offer,Ignored
CT000251625,CUST008976,2025-06-08,Push,Loyalty Bonus,Ignored
CT000251626,CUST008976,2023-04-30,Email,Reactivation Offer,Ignored
CT000251627,CUST008976,2025-08-19,Email,Reactivation Offer,Ignored
CT000251628,CUST008976,2023-08-24,Search Ads,Health Bundle Offer,Ignored
CT000251629,CUST008976,2024-01-26,Search Ads,Subscribe & Save,Ignored
CT000251630,CUST008976,2023-07-21,Email,Loyalty Bonus,Ignored
CT000251631,CUST008976,2023-11-24,Push,Reactivation Offer,Ignored
CT000251632,CUST008976,2023-09-21,Push,Subscribe & Save,Ignored
CT000251633,CUST008976,2023-08-01,Search Ads,Loyalty Bonus,Ignored
CT000251634,CUST008976,2024-09-04,Push,Reactivation Offer,Ignored
CT000251635,CUST008976,2023-03-24,Social Ads,Seasonal Sale,Ignored
CT000251636,CUST008976,2026-01-20,Social Ads,Subscribe & Save,Ignored
CT000251637,CUST008976,2024-01-13,Push,New Launch Promo,Ignored
CT000251638,CUST008976,2023-08-18,Email,New Launch Promo,Ignored
CT000251639,CUST008976,2024-09-12,Social Ads,Subscribe & Save,Ignored
CT000251640,CUST008976,2025-02-15,Email,Seasonal Sale,Clicked
CT000251641,CUST008976,2024-01-15,Push,Cart Abandon Reminder,Ignored
CT000251642,CUST008976,2023-05-29,Email,New Launch Promo,Clicked
CT000251643,CUST008976,2023-05-20,Social Ads,Subscribe & Save,Ignored
CT000251644,CUST008976,2023-10-03,WhatsApp,Weekend Deal,Ignored
CT000251645,CUST008976,2025-07-17,SMS,Weekend Deal,Ignored
CT000251646,CUST008977,2024-03-03,Email,Subscribe & Save,Ignored
CT000251647,CUST008977,2025-01-13,Email,Health Bundle Offer,Ignored
CT000251648,CUST008977,2024-11-10,Push,Reactivation Offer,Ignored
CT000251649,CUST008977,2023-11-24,Push,Seasonal Sale,Ignored
CT000251650,CUST008977,2025-07-06,Email,Cart Abandon Reminder,Ignored
CT000251651,CUST008977,2025-11-16,Email,Loyalty Bonus,Clicked
CT000251652,CUST008977,2025-06-27,Push,Loyalty Bonus,Ignored
CT000251653,CUST008977,2023-03-24,SMS,New Launch Promo,Ignored
CT000251654,CUST008977,2024-01-11,Email,Weekend Deal,Ignored
CT000251655,CUST008977,2024-11-23,Push,Subscribe & Save,Ignored
CT000251656,CUST008977,2024-02-26,WhatsApp,Health Bundle Offer,Clicked
CT000251657,CUST008977,2023-03-19,Social Ads,Subscribe & Save,Converted
CT000251658,CUST008977,2025-05-02,Social Ads,New Launch Promo,Ignored
CT000251659,CUST008977,2023-09-22,WhatsApp,Loyalty Bonus,Ignored
CT000251660,CUST008977,2024-10-22,SMS,Weekend Deal,Ignored
CT000251661,CUST008977,2023-09-03,Social Ads,Weekend Deal,Ignored
CT000251662,CUST008977,2024-01-10,WhatsApp,Loyalty Bonus,Clicked
CT000251663,CUST008977,2023-07-24,Social Ads,Loyalty Bonus,Ignored
CT000251664,CUST008977,2023-05-20,Email,Reactivation Offer,Ignored
CT000251665,CUST008977,2023-03-24,Email,Loyalty Bonus,Converted
CT000251666,CUST008977,2023-03-27,SMS,Health Bundle Offer,Ignored
CT000251667,CUST008977,2023-12-15,Social Ads,Loyalty Bonus,Ignored
CT000251668,CUST008977,2026-01-16,Email,Weekend Deal,Ignored
CT000251669,CUST008977,2024-03-06,Search Ads,Health Bundle Offer,Ignored
CT000251670,CUST008977,2025-05-07,SMS,Seasonal Sale,Ignored
CT000251671,CUST008978,2024-01-26,Push,Weekend Deal,Ignored
CT000251672,CUST008978,2023-03-16,SMS,Seasonal Sale,Ignored
CT000251673,CUST008978,2024-01-31,Social Ads,Health Bundle Offer,Ignored
CT000251674,CUST008978,2025-07-08,Social Ads,Reactivation Offer,Ignored
CT000251675,CUST008978,2023-05-29,Push,Reactivation Offer,Ignored
CT000251676,CUST008978,2025-08-05,Search Ads,Reactivation Offer,Ignored
CT000251677,CUST008978,2023-05-21,Email,Weekend Deal,Ignored
CT000251678,CUST008978,2024-06-26,SMS,Subscribe & Save,Ignored
CT000251679,CUST008978,2024-01-27,Email,Loyalty Bonus,Ignored
CT000251680,CUST008978,2024-10-01,Email,New Launch Promo,Ignored
CT000251681,CUST008978,2023-04-26,SMS,Subscribe & Save,Ignored
CT000251682,CUST008978,2025-05-17,SMS,Health Bundle Offer,Ignored
CT000251683,CUST008978,2023-05-16,Push,Subscribe & Save,Converted
CT000251684,CUST008978,2023-05-10,Push,Seasonal Sale,Clicked
CT000251685,CUST008978,2023-05-09,Email,New Launch Promo,Ignored
CT000251686,CUST008978,2024-02-02,Social Ads,Health Bundle Offer,Ignored
CT000251687,CUST008978,2023-08-02,SMS,Subscribe & Save,Ignored
CT000251688,CUST008978,2023-07-12,SMS,Cart Abandon Reminder,Ignored
CT000251689,CUST008978,2023-02-27,Push,Weekend Deal,Ignored
CT000251690,CUST008978,2023-03-05,Push,Cart Abandon Reminder,Ignored
CT000251691,CUST008978,2024-09-07,Search Ads,Cart Abandon Reminder,Ignored
CT000251692,CUST008978,2024-12-19,Social Ads,Reactivation Offer,Converted
CT000251693,CUST008978,2023-05-13,Search Ads,Reactivation Offer,Clicked
CT000251694,CUST008979,2024-08-02,Search Ads,Reactivation Offer,Ignored
CT000251695,CUST008979,2024-06-15,Push,Loyalty Bonus,Ignored
CT000251696,CUST008979,2023-03-09,Social Ads,Weekend Deal,Ignored
CT000251697,CUST008979,2023-05-16,Email,Weekend Deal,Ignored
CT000251698,CUST008979,2025-01-10,Email,Loyalty Bonus,Ignored
CT000251699,CUST008979,2024-01-23,WhatsApp,Health Bundle Offer,Clicked
CT000251700,CUST008979,2023-05-27,SMS,Cart Abandon Reminder,Ignored
CT000251701,CUST008979,2026-02-04,Push,Health Bundle Offer,Ignored
CT000251702,CUST008979,2024-10-13,Push,Cart Abandon Reminder,Ignored
CT000251703,CUST008979,2023-05-06,Search Ads,Subscribe & Save,Clicked
CT000251704,CUST008979,2025-05-16,Email,Weekend Deal,Ignored
CT000251705,CUST008979,2024-01-13,Email,Subscribe & Save,Ignored
CT000251706,CUST008979,2025-05-16,Push,Weekend Deal,Ignored
CT000251707,CUST008979,2023-11-21,Social Ads,Cart Abandon Reminder,Ignored
CT000251708,CUST008979,2024-01-13,Social Ads,Seasonal Sale,Ignored
CT000251709,CUST008979,2023-05-14,Email,Seasonal Sale,Ignored
CT000251710,CUST008979,2024-09-13,Social Ads,New Launch Promo,Ignored
CT000251711,CUST008979,2023-03-04,Push,Cart Abandon Reminder,Ignored
CT000251712,CUST008979,2024-01-09,Push,Seasonal Sale,Clicked
CT000251713,CUST008979,2023-05-18,Push,Health Bundle Offer,Ignored
CT000251714,CUST008979,2024-07-28,Push,Weekend Deal,Ignored
CT000251715,CUST008979,2024-05-19,Search Ads,Health Bundle Offer,Ignored
CT000251716,CUST008979,2024-01-08,Email,Health Bundle Offer,Ignored
CT000251717,CUST008979,2024-01-04,Search Ads,Cart Abandon Reminder,Converted
CT000251718,CUST008979,2023-07-27,Social Ads,Seasonal Sale,Ignored
CT000251719,CUST008979,2025-04-11,Push,Subscribe & Save,Ignored
CT000251720,CUST008979,2024-01-13,Push,Reactivation Offer,Ignored
CT000251721,CUST008979,2023-07-21,Email,New Launch Promo,Ignored
CT000251722,CUST008979,2023-05-17,Email,Reactivation Offer,Ignored
CT000251723,CUST008979,2023-03-05,Social Ads,Loyalty Bonus,Ignored
CT000251724,CUST008979,2025-03-18,WhatsApp,Subscribe & Save,Ignored
CT000251725,CUST008979,2023-05-23,WhatsApp,Cart Abandon Reminder,Ignored
CT000251726,CUST008980,2025-12-02,Social Ads,Health Bundle Offer,Ignored
CT000251727,CUST008980,2023-11-03,Email,New Launch Promo,Ignored
CT000251728,CUST008980,2023-03-03,Social Ads,Weekend Deal,Ignored
CT000251729,CUST008980,2024-06-14,Email,Cart Abandon Reminder,Ignored
CT000251730,CUST008980,2023-05-11,Social Ads,Subscribe & Save,Ignored
CT000251731,CUST008980,2023-07-12,Search Ads,Weekend Deal,Ignored
CT000251732,CUST008980,2023-05-10,Push,Health Bundle Offer,Ignored
CT000251733,CUST008980,2023-04-22,Search Ads,Subscribe & Save,Converted
CT000251734,CUST008980,2023-03-06,Search Ads,Health Bundle Offer,Ignored
CT000251735,CUST008980,2023-05-15,SMS,Reactivation Offer,Ignored
CT000251736,CUST008980,2026-01-11,Search Ads,New Launch Promo,Ignored
CT000251737,CUST008980,2024-01-08,SMS,New Launch Promo,Ignored
CT000251738,CUST008980,2023-12-27,Email,Loyalty Bonus,Ignored
CT000251739,CUST008980,2024-01-28,Social Ads,Subscribe & Save,Ignored
CT000251740,CUST008980,2023-05-20,Push,Cart Abandon Reminder,Ignored
CT000251741,CUST008980,2024-01-09,Social Ads,Weekend Deal,Ignored
CT000251742,CUST008980,2023-05-27,Email,Cart Abandon Reminder,Ignored
CT000251743,CUST008980,2025-09-09,Push,Cart Abandon Reminder,Ignored
CT000251744,CUST008980,2023-11-05,Push,New Launch Promo,Ignored
CT000251745,CUST008980,2025-06-23,Social Ads,Seasonal Sale,Ignored
CT000251746,CUST008980,2023-11-02,Search Ads,Weekend Deal,Ignored
CT000251747,CUST008980,2024-07-29,Push,New Launch Promo,Ignored
CT000251748,CUST008980,2023-03-12,Push,Loyalty Bonus,Ignored
CT000251749,CUST008980,2023-06-23,Email,Health Bundle Offer,Ignored
CT000251750,CUST008980,2024-05-06,Social Ads,Cart Abandon Reminder,Ignored
CT000251751,CUST008980,2024-01-09,Social Ads,Loyalty Bonus,Ignored
CT000251752,CUST008980,2023-03-11,Push,Loyalty Bonus,Ignored
CT000251753,CUST008980,2024-10-05,Email,Subscribe & Save,Ignored
CT000251754,CUST008980,2023-03-12,Push,Reactivation Offer,Ignored
CT000251755,CUST008980,2023-05-21,Push,Loyalty Bonus,Ignored
CT000251756,CUST008980,2024-03-01,Email,Cart Abandon Reminder,Ignored
CT000251757,CUST008980,2025-01-16,Email,Subscribe & Save,Ignored
CT000251758,CUST008980,2024-04-20,Push,Reactivation Offer,Ignored
CT000251759,CUST008980,2026-01-07,Email,Seasonal Sale,Clicked
CT000251760,CUST008981,2023-06-03,Search Ads,Health Bundle Offer,Ignored
CT000251761,CUST008981,2023-05-14,SMS,Health Bundle Offer,Converted
CT000251762,CUST008981,2023-05-11,SMS,Reactivation Offer,Ignored
CT000251763,CUST008981,2023-03-05,Email,Health Bundle Offer,Ignored
CT000251764,CUST008981,2023-06-03,Search Ads,Seasonal Sale,Converted
CT000251765,CUST008981,2024-01-19,Email,Health Bundle Offer,Ignored
CT000251766,CUST008981,2024-01-10,SMS,Subscribe & Save,Ignored
CT000251767,CUST008981,2023-11-15,Email,Cart Abandon Reminder,Converted
CT000251768,CUST008981,2023-05-08,Email,Loyalty Bonus,Ignored
CT000251769,CUST008981,2024-02-27,Search Ads,Health Bundle Offer,Ignored
CT000251770,CUST008981,2023-05-14,Email,Health Bundle Offer,Ignored
CT000251771,CUST008981,2023-09-15,Search Ads,Health Bundle Offer,Ignored
CT000251772,CUST008981,2024-01-20,Search Ads,Weekend Deal,Ignored
CT000251773,CUST008981,2023-03-22,Email,Seasonal Sale,Ignored
CT000251774,CUST008981,2024-01-21,SMS,Weekend Deal,Ignored
CT000251775,CUST008981,2023-03-11,Email,Reactivation Offer,Ignored
CT000251776,CUST008981,2025-09-02,SMS,Reactivation Offer,Ignored
CT000251777,CUST008981,2023-05-26,Social Ads,Weekend Deal,Ignored
CT000251778,CUST008981,2024-09-25,Push,Cart Abandon Reminder,Ignored
CT000251779,CUST008981,2023-05-19,Email,Health Bundle Offer,Ignored
CT000251780,CUST008981,2024-09-21,SMS,Seasonal Sale,Ignored
CT000251781,CUST008981,2025-09-08,Search Ads,Loyalty Bonus,Ignored
CT000251782,CUST008981,2025-01-02,SMS,Loyalty Bonus,Converted
CT000251783,CUST008981,2023-05-11,Push,Loyalty Bonus,Ignored
CT000251784,CUST008981,2024-02-03,Search Ads,New Launch Promo,Converted
CT000251785,CUST008981,2023-05-22,Email,Seasonal Sale,Ignored
CT000251786,CUST008981,2023-05-23,Email,Health Bundle Offer,Ignored
CT000251787,CUST008981,2023-05-28,Email,Health Bundle Offer,Ignored
CT000251788,CUST008982,2023-04-15,Search Ads,Loyalty Bonus,Ignored
CT000251789,CUST008982,2023-12-09,Search Ads,Loyalty Bonus,Ignored
CT000251790,CUST008982,2024-01-29,Search Ads,Loyalty Bonus,Ignored
CT000251791,CUST008982,2025-07-27,WhatsApp,Health Bundle Offer,Ignored
CT000251792,CUST008982,2023-05-23,Push,Health Bundle Offer,Ignored
CT000251793,CUST008982,2023-08-12,Email,Seasonal Sale,Ignored
CT000251794,CUST008982,2023-05-22,WhatsApp,Loyalty Bonus,Ignored
CT000251795,CUST008982,2023-10-23,Push,New Launch Promo,Ignored
CT000251796,CUST008982,2024-01-14,Search Ads,New Launch Promo,Ignored
CT000251797,CUST008982,2026-01-08,Email,Seasonal Sale,Ignored
CT000251798,CUST008982,2023-05-08,Social Ads,Cart Abandon Reminder,Ignored
CT000251799,CUST008982,2023-09-23,Search Ads,Loyalty Bonus,Ignored
CT000251800,CUST008982,2025-08-31,Social Ads,Subscribe & Save,Ignored
CT000251801,CUST008982,2023-05-26,Push,New Launch Promo,Ignored
CT000251802,CUST008982,2025-08-16,Social Ads,Loyalty Bonus,Ignored
CT000251803,CUST008982,2024-08-07,Search Ads,Seasonal Sale,Ignored
CT000251804,CUST008982,2024-05-04,SMS,Loyalty Bonus,Ignored
CT000251805,CUST008982,2024-06-05,SMS,Cart Abandon Reminder,Ignored
CT000251806,CUST008982,2023-03-01,Social Ads,Seasonal Sale,Ignored
CT000251807,CUST008982,2023-07-24,Search Ads,Loyalty Bonus,Ignored
CT000251808,CUST008982,2024-03-22,Email,Loyalty Bonus,Ignored
CT000251809,CUST008982,2024-04-01,Social Ads,Subscribe & Save,Ignored
CT000251810,CUST008982,2025-09-24,Push,New Launch Promo,Ignored
CT000251811,CUST008982,2024-01-27,Email,Seasonal Sale,Ignored
CT000251812,CUST008982,2024-08-18,Push,Reactivation Offer,Converted
CT000251813,CUST008982,2025-08-02,SMS,Cart Abandon Reminder,Ignored
CT000251814,CUST008982,2024-02-02,Search Ads,New Launch Promo,Ignored
CT000251815,CUST008982,2024-01-29,Email,Reactivation Offer,Ignored
CT000251816,CUST008982,2025-06-05,Social Ads,Subscribe & Save,Ignored
CT000251817,CUST008983,2025-12-02,Social Ads,Weekend Deal,Ignored
CT000251818,CUST008983,2023-04-16,SMS,Weekend Deal,Ignored
CT000251819,CUST008983,2024-05-09,SMS,Health Bundle Offer,Ignored
CT000251820,CUST008983,2023-06-25,Push,Subscribe & Save,Ignored
CT000251821,CUST008983,2024-09-04,Email,Loyalty Bonus,Ignored
CT000251822,CUST008983,2023-05-07,Push,Cart Abandon Reminder,Ignored
CT000251823,CUST008983,2025-01-27,Email,Seasonal Sale,Ignored
CT000251824,CUST008983,2024-01-23,WhatsApp,Loyalty Bonus,Ignored
CT000251825,CUST008983,2025-11-26,Email,Seasonal Sale,Ignored
CT000251826,CUST008983,2023-11-21,Social Ads,Subscribe & Save,Ignored
CT000251827,CUST008983,2024-01-13,WhatsApp,Reactivation Offer,Ignored
CT000251828,CUST008983,2025-04-15,Search Ads,Loyalty Bonus,Ignored
CT000251829,CUST008983,2024-12-31,SMS,Reactivation Offer,Ignored
CT000251830,CUST008983,2024-01-25,SMS,Cart Abandon Reminder,Ignored
CT000251831,CUST008983,2023-05-19,Push,Health Bundle Offer,Ignored
CT000251832,CUST008983,2024-01-30,WhatsApp,Weekend Deal,Ignored
CT000251833,CUST008983,2023-07-18,Email,New Launch Promo,Ignored
CT000251834,CUST008983,2025-04-04,Email,Subscribe & Save,Ignored
CT000251835,CUST008983,2023-10-19,Email,Seasonal Sale,Clicked
CT000251836,CUST008983,2023-03-21,SMS,Health Bundle Offer,Ignored
CT000251837,CUST008983,2023-06-01,Email,New Launch Promo,Ignored
CT000251838,CUST008983,2023-03-24,Email,Weekend Deal,Ignored
CT000251839,CUST008983,2025-09-08,Email,Cart Abandon Reminder,Ignored
CT000251840,CUST008983,2025-12-04,WhatsApp,Subscribe & Save,Ignored
CT000251841,CUST008983,2024-05-25,Social Ads,Reactivation Offer,Ignored
CT000251842,CUST008983,2025-08-02,Push,Seasonal Sale,Ignored
CT000251843,CUST008983,2023-05-30,Push,Health Bundle Offer,Ignored
CT000251844,CUST008983,2023-05-30,Social Ads,Weekend Deal,Ignored
CT000251845,CUST008983,2024-02-03,SMS,Seasonal Sale,Ignored
CT000251846,CUST008983,2023-03-02,Push,Reactivation Offer,Ignored
CT000251847,CUST008983,2023-06-07,Push,Reactivation Offer,Ignored
CT000251848,CUST008983,2023-06-03,Search Ads,Cart Abandon Reminder,Ignored
CT000251849,CUST008983,2024-02-02,WhatsApp,Health Bundle Offer,Ignored
CT000251850,CUST008983,2024-11-08,Push,Subscribe & Save,Ignored
CT000251851,CUST008984,2023-05-27,Email,Loyalty Bonus,Clicked
CT000251852,CUST008984,2023-05-24,Email,Reactivation Offer,Ignored
CT000251853,CUST008984,2023-05-15,Push,Subscribe & Save,Ignored
CT000251854,CUST008984,2023-03-08,Social Ads,Reactivation Offer,Ignored
